标题,原价,销量,店名,id,卖点,颜色,评论
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 玄武灰【12GB+512GB】荣耀x60pro 24期,3199.00,300+,理妙实手机专营店,10206834951416,"['AI影像5G手机', '大电池一亿像素', '十面抗摔防水', 'AI影像', '十面抗摔', '防水设计', 'OLED曲面', '6600mAh', '一亿像素']",玄武灰【12GB+512GB】荣耀x60pro,200+
华为手机智选80pro新品5G旗舰 红外遥控 昆仑玻璃 海量双存 鸿蒙守护五星级防水抗摔巨量电池+极速快充 晨光白12+512GB 蓝牙耳机套装版|180天只换不修+3年保修+碎屏险,3031.00,7000+,京贸手机专营店,10199103516105,"['海量内存大电池', '新品5G旗舰', '鸿蒙安全守护', '巨量电池', '昆仑玻璃', '高频PWM', '海量双存', '红外遥控', 'SGS抗摔', '高速快充']",晨光白12+512GB,5000+
HUAWV官方正品 P70Pro手机2026新款上市16+1T内存7900大电池长续航5G全网通学生老人性价比千元机快充 羽砂黑 旗舰版：12+256G 【全新未拆封+送豪华礼品+质保三年】,1799.00,400+,熊猫专营店,10151378304849,"['1千+手机达人加购', '4千+手机达人浏览']",羽砂黑,200+
荣耀畅玩70 Plus 12+256 幻夜黑 新款大屏AI 7000mAh超大电池 5G手机【赠话费券】国家补贴,1269.00,3万+,京东手机自营旗舰店,100264777540,"['大屏体验', 'AI功能方便', '耐用抗造', '超长续航']",幻夜黑,2万+
荣耀畅玩70 Plus 12+256 晓山青 新款大屏AI 7000mAh超大电池 5G手机【赠话费券】国家补贴,1269.00,3万+,京东手机自营旗舰店,100264777548,"['AI拍摄', '耐用抗造', 'AI功能方便', '超长续航']",晓山青,2万+
荣耀Power2 12+256 雪原白 10080mAh青海湖电池 天玑8500 Elite 电梯信号 5G AI 长续航手机,2699.00,6000+,荣耀通讯京东自营专区,100237543323,"['青海湖电池', 'AI智能', 'AI拍摄', 'AI户外模式']",雪原白,5000+
OPPO  Find X9 旗舰手机 4K超清实况照片 7025mAh大电池 天玑9500 旗舰手机 全网通5G 霜白 12GB+256GB,4399.00,300+,炜东电商旗舰店,10189949342378,"['1万+手机达人加购', '400+店铺粉丝浏览', '旗舰']",霜白,200+
华为手机2026上市【国家补贴】华为80 plus 智选5G新品 6620mAh电池长续航耐摔防水 华为mate补贴80pro 【24G(12+12)+512GB】雅川青 豪礼套装版【365天只换不修,2398.00,,德凯英顿手机专营店,10211119310127,"['鸿蒙AI防诈', '长续航超抗摔', '国家补贴15%', '大容量电池']",【24G(12+12)+512GB】雅川青,18
小米 REDMI K80 第三代骁龙 8 6550mAh大电池 澎湃OS 汐月蓝 12GB+256GB 红米5G手机,1999.00,100万+,小米京东自营旗舰店,100157830530,"['强劲性能', '长效续航', '高清画质', '顺畅操作']",汐月蓝,100万+
华为 nova 15 Pro 512GB 幻夜黑麒麟9系芯片前后红枫影像 6.9mm超薄机身北斗卫星消息华为手机鸿蒙系统,3749.00,,华为京东自营旗舰店,100230122901,"['100W超级快充', '超薄机身', '北斗卫星', '鸿蒙系统']",幻夜黑,2万+
华为手机华为Mate70pro 自选鸿蒙新品手机70X 活力 2025上市 一键北斗 大电池长续航 五星抗摔 补贴 【曜金黑 128GB】 蓝牙套装版【180天只换不修+三年质保+碎屏险】,1968.00,200+,泓朗手机通讯专营店,10195578631435,,【曜金黑 128GB】,200+
华为 nova 15 512GB 带感绿 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 臻彩OLED直屏华为手机【赠话费券】,2799.00,1万+,京东手机自营旗舰店,100232782605,"['红枫影像', '北斗卫星图片消息', '臻彩OLED', '鸿蒙AI']",带感绿,200+
华为（HUAWEI）Mate70pro 24期免息可选 2026新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 燃橙色【12GB+256GB】【荣耀X60Pro】 12期免息,2462.00,400+,理妙实手机专营店,10203572405731,"['6600毫安电池', '一亿像素AI影像', '十面抗摔防水', '大电池续航', 'FHD+屏幕', '十面抗摔', 'NFC功能', 'AI影像技术', '防水设计', '一亿像素']",燃橙色【12GB+256GB】【荣耀X60Pro】,200+
华为手机 华为畅享70 X 华为2026新机上市手机 尊享版 大电池长续航 五星耐摔补贴 Mate 80 星海蓝 512GB 官方标配【赠1年延保+碎屏险+运费险】,2399.00,,迪旺手机专营店,10211526122287,"['双曲五星超耐摔', '鸿蒙智慧通信', '超级NFC']",星海蓝 512GB,0
华为智选手机新机2025上市5Ghi畅享80S系列【12期|免息】原装正品地震预警红外遥控抗摔防水耐用双五星 晴空蓝12G(6+6)+128G 【官方标配】+180天只换不修,899.00,1万+,好机汇手机旗舰店,10160905158187,"['10万+人加购', '近30日人气商品', '抗摔防水']",晴空蓝12G(6+6)+128G,1万+
华为（HUAWEI）Mate70pro 24期免息可选 2026新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 典雅黑【12GB+256GB】荣耀X60Pro 蓝牙套装版【1,2262.00,400+,理妙实手机专营店,10203572405736,"['一亿像素', '512GB存储', '大电池续航', '防水设计']",典雅黑【12GB+256GB】荣耀X60Pro,200+
华为智选新品5G手机 70plus 鸿蒙生态24期免息 智能红外线 40W巨鲸续航 抗摔防水耐用 选mate补贴80 雪域白【8+256GB】 12期|免息【赠季度碎屏险+延保+蓝牙耳机】,2159.00,200+,乾诚手机专营店,10210918743826,"['新品5G手机', '智能红外遥控', '鸿蒙生态', '时尚后摄', '简约屏幕', '大气外观', '巨鲸续航', '抗摔防水']",雪域白【8+256GB】,100+
华为 nova 15 256GB带感绿,2499.00,1万+,京东手机自营旗舰店,100310638812,"['高频调光', '北斗卫星图片消息', '5000万像素', '鸿蒙AI']",带感绿,200+
乐易2026新款M15 pro电竞游戏5G全网通智能手机全网通256GB高清大屏千百元学生价原装旗舰正品官方 黑色 12GB+128GB,608.00,100+,乐易官方旗舰店,10209055153099,"['256G大内存', '百元旗舰新机', '高清护眼大屏']",黑色,100+
荣耀400 AI 2亿超清写真人像 7200mAh青海湖大电池 12+512 海风蓝 5G AI 新款 学生 拍照手机 国家补贴,2599.00,30万+,荣耀京东自营旗舰店,100222882416,"['OLED直屏', '大电池续航', '2亿写真人像', '青海湖电池']",海风蓝,2万+
华为手机 80pro 新机2025上市 Hi智选系列 24期免息 6100mAh大电池 红外遥控 昆仑玻璃 补贴手机mate80 星空黑 24GB(12+12)+256GB 官方标配【赠1年延保+碎屏,2282.00,,唯绅手机专营店,10211413206771,"['官方原封正品', '鸿蒙安全守护', '双五星超耐摔']",星空黑 24GB(12+12)+256GB,1
华为Mate80pro版本选购24期【免息】鸿蒙新品手机70X 活力 2026上市一键北斗大电池长续航五星抗摔补贴 【曜金黑 512GB】 官方标配【180天只换不修+三年质保+碎屏险】,2368.00,300+,和质点手机专营店,10177949098519,"['五星抗摔', 'IP64防护', '大电池续航', '一键北斗']",【曜金黑 512GB】,200+
OPPO  Find X9 旗舰手机 4K超清实况照片 7025mAh大电池 天玑9500 旗舰手机 全网通5G 霜白 12GB+256GB,4399.00,300+,炜东电商旗舰店,10189949342378,"['1万+手机达人加购', '400+店铺粉丝浏览', '旗舰']",霜白,200+
华为手机新升级2026热销 卫星通信70X尊享 支持多场景NFC 电池长续航 双曲护眼屏 五星抗跌耐摔 Mate 耀金黑【512GB】 蓝牙套装版丨【3年保修+180天只换不修+碎屏险】,2946.00,700+,京琅手机专营店,10154232316490,"['北斗卫星通信', '曲面护眼屏', '五星抗跌', '多场景NFC']",耀金黑【512GB】,500+
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 GT骁龙旗舰芯片 6300mAh青海湖电池 绿洲护眼屏 AI 钛影银 16GB+512GB【荣耀x60GT] 蓝牙套,2439.00,200+,理妙实手机专营店,10203755100946,"['骁龙旗舰芯片', '青海湖电池', '绿洲护眼屏', '大容量电池', '旗舰芯片', '高频PWM', '轻薄设计', '护眼屏幕']",钛影银 16GB+512GB【荣耀x60GT],200+
华为手机华为 新品 Nova14 鸿蒙活力系列 前后双5000万超清影像 鸿蒙安全 66W超级快充 补贴14pro 12+512GB 羽纱黑 官方标配【赠季度碎屏险+延保+蓝牙耳机】,2922.00,100+,乾诚手机专营店,10209725795185,"['新品鸿蒙旗舰', '全焦段影像', '鸿蒙安全', '优质快充', '超清影像', '前后双5千万影像', '66W超级快充']",12+512GB 羽纱黑,100+
华为（HUAWEI）2026新机上市 鸿蒙智选5G手机80Plus 双五星耐摔防水巨鲸续航红外遥控鸿蒙生态手机 补贴mate80pro 幻夜黑 12GB+256GB 12期免息【180天只换不修+三年质保+碎屏险】,1799.00,200+,越尔庆手机专营店,10211530187680,,幻夜黑 12GB+256GB,200+
华为手机5G新品 80pro 2025新机上市 24期免息 6100mAh长续航 昆仑玻璃红外遥控华为补贴手机80pro 星空黑24GB(12+12)+256GB 耳机套装【季度碎屏险+两年质保+运费,1899.00,,唯绅手机专营店,10201093522032,"['昆仑玻璃', '超长续航', '红外遥控', 'FHD+显示', '大气外观', 'OLED直屏', '星空黑色']",星空黑24GB(12+12)+256GB,20
华为（HUAWEI）手机华为Mate70pro 24期免息可选 2026新机X60 Pro十面抗摔防水耐磨 6600mAh 青海湖 大电池护眼屏 玄武灰【12GB+256GB】荣耀X60Pro 官方标,2262.00,600+,星际浩云手机专营店,10197101533423,"['十面抗摔', '6600mAh', '防水耐磨', '大电池续航', '曲面护眼屏', '轻薄机身设计', '十面抗摔防', '三防标准高']",玄武灰【12GB+256GB】荣耀X60Pro,500+
华为（HUAWEI）nova 15 512GB 幻夜黑 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 臻彩OLED直屏鸿蒙智能手机,2799.00,600+,华为移动京东自营专卖店,100232856599,"['幻夜黑色', '512GB存储', '臻彩OLED', '多焦段影像']",幻夜黑,500+
HUAWEI Pura 70 Pro 华为手机p70pro 超高速风驰闪拍 超聚光微距长焦北斗卫星图片消息 华为鸿蒙智能手机 羽砂黑 12GB+512G 官方标配,4699.00,2000+,华为大鹏专卖店,10101437755239,,羽砂黑,1000+
华为（HUAWEI）手机华为Mate80 pro选购 畅享70X 活力版 24期免息 6100mAh巨鲸长续航 五星耐摔 鸿蒙补贴华为手机 雪域白【512GB】 耳机套餐【赠1年延保+季度碎屏险】,2500.00,,唯绅手机专营店,10211525140090,"['玄甲机身五星耐摔', '5000万影像', '大电池巨鲸长续航']",雪域白【512GB】,0
华为（HUAWEI）手机华为mate80 pro可选 2026新品上市华为畅享70X 尊享版 6100mAh巨鲸续航 麒麟8000鸿蒙智能手机 流沙金【512GB】 官方标配【季度碎屏险+2年质保】,2399.00,200+,福购手机专营店,10205974609288,"['大电池巨鲸续航', '麒麟8000芯片', '超级NFC', 'IP64防护', '曲面屏幕', 'NFC功能', '星海蓝色', '大气外观', '巨鲸续航', '麒麟芯片']",流沙金【512GB】,100+
华为手机5G新品 华为新机2026上市 畅享80 plus Hi智选系列 24期免息 红外遥控 玄甲架构补贴80Pro 幻夜黑【12+512】热销 12期免息【365天只换不修+碎屏险+运费险】,2299.00,,迪旺手机专营店,10211389300858,"['新品5G手机', '智能红外遥控', '双五星玄甲架构']",幻夜黑【12+512】热销,2
乐易X200 Pro八核纯净系统智能手机6.5英寸高清拍照长续航双卡双待256GB大内存性价比学生老人备用机 蓝色 8GB+128GB 官方标配,568.00,100+,乐易官方旗舰店,10185920620417,"['性价比长续航', '256G大内存', '6.5高清大屏']",蓝色,100+
华为（HUAWEI）华为手机华为Mate70pro 自选北斗通信5G手机70X 分期免息长续航双曲屏五星抗摔 鸿蒙地震预警 补贴 【雪域白 256GB】晒单礼品13选2 蓝牙耳机套餐【180天只换不修,2373.00,200+,泽盛手机专营店,10203309668492,"['北斗卫星消息', '双曲屏五星抗摔', '华为鸿蒙系统', '双曲屏设计', '北斗通信', 'IP64防护', '五星抗摔', '地震预警', '蓝牙耳机']",【雪域白 256GB】晒单礼品13选2,200+
华为（HUAWEI）Mate70pro 24期免息可选 2026新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 玄武灰【12GB+256GB】荣耀X60Pro 蓝牙套装版【1,2262.00,400+,理妙实手机专营店,10203572405739,"['6600毫安电池', '一亿像素AI影像', '十面抗摔防水', '大电池续航', '十面抗摔', 'AI影像', '防水设计', '一亿像素']",玄武灰【12GB+256GB】荣耀X60Pro,200+
华为 nova 15 Pro 512GB 幻夜黑 麒麟9系前后红枫影像鸿蒙AI超动态臻彩护眼屏昆仑玻璃【京东快递】,3699.00,2000+,京东手机直营旗舰店,100310722700,"['轻薄设计', 'AI护眼', '高频调光', '大内存储']",幻夜黑,1000+
华为智选新机2026上市5G手机hi Nova12se系列热销榜nova15可选1亿像素千元机官方原装正品自拍美肤NFC 雪域白 256G 官方标配,1088.00,3000+,好机汇手机旗舰店,10192981593190,"['自拍美肤功能', '2万+手机达人浏览']",雪域白,2000+
2025新品上市 华为Pura80pro选购,1628.00,600+,乾诚手机专营店,10209336941043,"['OLED直屏', '玄甲架构', '抗摔认证', '巨鲸长续航']",曜金黑【256GB】,500+
小米（MI）REDMI Note15 Pro+卫星消息版 第四代骁龙7s 7000mAh 龙晶玻璃 IP68 16+512 子夜黑 红米 5G手机,2199.00,,小米京东自营旗舰店,100200659601,"['IP68防护', '卫星消息', '十倍抗摔', '龙晶玻璃']",子夜黑卫星版,5万+
华为智选手机5G新机2026上市Nova 12 SE【24期|免息】hi系列热销榜自拍美肤NFC一亿像素官方原装正品 雪域白512GB 官方标配,1776.67,6000+,好机汇手机旗舰店,10209807221166,"['支持NFC', '一亿像素', '3200万前置', 'FHD+屏幕', 'OLED直屏', '大气三防', '雪域白色', '自拍美肤', 'NFC功能']",雪域白512GB,5000+
【补贴秒杀】HUERIAI智选60Pro 5G手机 512GB超薄大屏AI 7000毫安旗舰游戏高刷,699.00,5000+,HUERI智趣专卖店,10195645049388,,翡翠绿【补贴秒杀 | 今日特价】,2000+
华为智选新品5G手机 70plus 鸿蒙生态24期免息 智能红外线 40W巨鲸续航 抗摔防水耐用 选mate补贴80 雪域白【12+256GB】 24期|免息【赠季度碎屏险+延保+蓝牙耳机】,2399.00,200+,乾诚手机专营店,10210918743836,"['新品5G手机', '智能红外遥控', '鸿蒙生态', '256GB存储', '简约风格', '大气外观', '巨鲸续航', '抗摔防水', 'LCD屏幕']",雪域白【12+256GB】,100+
小米 REDMI Note15 Pro+ 16+512,2199.00,,小米京东自营旗舰店,100309673064,"['1.5K屏幕', '5000万像素', '7000mAh电池', 'IP68防水防尘']",摩卡棕,5万+
vivo iQOO 15 16GB+512GB 凌云 第五代骁龙8至尊版 2K 三星珠峰屏 国家补贴 iqoo15游戏电竞手机,4999.00,,iQOO京东自营旗舰店,100210928613,"['自研芯片Q3', '2K三星屏', '钛色系外观', '超清5000万']",凌云,10万+
华为（HUAWEI）手机华为Mate70Pro 24期免息可选 2025新机X70金标十面抗摔 8300mAh青海湖电池 IP69防水 护眼 朱砂红 12GB+256GB【荣耀X70】 24期免息【1,2399.00,200+,源士森手机小店,10211543007936,,朱砂红 12GB+256GB【荣耀X70】,200+
【国家补贴】荣耀300 Ultra,2699.00,5万+,荣耀京东自营旗舰店,100159822748,"['超清成像', '流畅体验', '高效运算', '超声波指纹']",墨岩黑,2万+
华为5G智选手机 80pro新机2025上市 24期免息 6100mAh大电池 红外遥控 昆仑玻璃 华为补贴手机mate80 星空黑 20GB(8+12)+256GB 24期白条| 365天只换不修+,3399.00,,唯绅手机专营店,10208656492477,"['昆仑玻璃', 'FHD+屏幕', 'IP64防护', '红外遥控', '巨鲸续航', '26-49W快充', '6.6英寸大屏', '6100mAh电池']",星空黑 20GB(8+12)+256GB,15
华为（HUAWEI）手机华为Mate70Pro 24期免息可选X60 Pro 第五代骁龙8至尊版 2亿超夜神长焦 双3D解锁 5G AI手机 燃橙色 12GB+256GB【荣耀X60Pro】 12期免,2462.00,300+,越尔庆手机专营店,10201841689554,"['大底主摄', '燃橙色彩', 'OLED曲面', '高频PWM', '双3D解锁']",燃橙色 12GB+256GB【荣耀X60Pro】,200+
小米（MI）REDMI Note15 Pro+ 第四代骁龙7s 7000mAh 龙晶玻璃十倍抗摔 IP68防水 16+512 烟霞紫 红米 5G手机,2199.00,,小米京东自营旗舰店,100265421108,"['16+512大内存', '高频PWM', '第四代骁龙7s', 'IP68防水']",烟霞紫,5万+
华为（HUAWEI）手机华为Mate70Pro 新机2026上市 24期免息可选 X60 Pro十面抗摔防水 6600mAh 青海湖大电池护眼屏 燃橙色 8GB+256GB 官方标配【180天只换不修,2419.00,200+,麒源手机专营店,10210837435523,"['护眼屏', '十面抗摔', '大电池续航', '轻薄机身', '防水耐磨', '护眼屏幕']",燃橙色 8GB+256GB,200+
华为手机华为Mate70pro 自选鸿蒙新品手机70X 活力 2025上市 一键北斗 大电池长续航 五星抗摔 补贴 【曜金黑 512GB】 24期免息【180天只换不修+三年质保+碎屏险】,2768.00,200+,泓朗手机通讯专营店,10195578631455,"['五星抗摔', '防水防尘', 'OLED显示', '巨鲸续航', '曲面屏幕', '纯血鸿蒙']",【曜金黑 512GB】,200+
华为nova15Pro/nova15麒麟芯片 前后红枫影像 鸿蒙AI 北斗卫星消息 超动态臻彩护眼屏 新机2025上市 nova15 幻夜黑 12GB+256GB 官方标配,2699.00,,智优选数码经营部,10207928163677,"['LTPO屏幕', '红枫影像', '鸿蒙AI', '高频PWM']",nova15 幻夜黑,25
华为新品5G手机 华为畅享80 S 24期免息 华为智选2025新机上市鸿蒙生态耐摔防水华为补贴手机70pro 珍珠白12GB(6+6)+128GB 官方标配【季度碎屏险+两年质保+运费险】,1389.00,1000+,德凯英顿手机专营店,10203500003478,"['轻薄设计', '防水防尘', '鸿蒙系统', '天玑芯片']",珍珠白12GB(6+6)+128GB,1000+
vivo Y300t 12GB+512GB 海蓝 国家补贴 超薄蓝海电池 天玑7300长久流畅芯 拍照 AI手机【移动补贴】,1699.00,2万+,中国移动京东自营旗舰店,100205029286,"['长久流畅', 'AI拍照', '全功能NFC', '军工级耐用品质']",海蓝,1万+
华为 nova 15 Pro 256GB 幻夜黑 麒麟9系前后红枫影像鸿蒙AI超动态臻彩护眼屏昆仑玻璃【京东快递】,3449.00,2000+,京东手机直营旗舰店,100232845541,"['红外遥控', '高频PWM', '红枫影像', 'AI护眼']",幻夜黑,1000+
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 典雅黑【12GB+256GB】荣耀x60pro 24期,2662.00,300+,理妙实手机专营店,10206834951413,"['AI影像5G手机', '大电池一亿像素', '十面抗摔防水', '大内存储', '十面抗摔', 'AI影像', '防水设计', '6600mAh', '一亿像素', 'OLED曲面']",典雅黑【12GB+256GB】荣耀x60pro,200+
华为（HUAWEI）nova 15 华为手机新品上市 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 臻彩OLED直屏鸿蒙智能手机 幻夜黑 12GB+256GB 官方标配,2699.00,900+,华为大鹏专卖店,10205546013078,"['多焦段红枫影像', '麒麟8020芯片', '北斗卫星图片消息', '麒麟8020芯']",幻夜黑,500+
华为智选新机2025上市5G手机80Pro新品hi畅享 昆仑玻璃十倍耐摔6100mAh续航红外遥控mate补贴鸿蒙生态 星空黑 24G(12+12)+512G 官方标配+365天只换不修,1749.00,5000+,好机汇手机旗舰店,10167439207579,"['鸿蒙生态', '大电量长续航', '智能红外遥控', '防水防尘']",星空黑,2000+
OPPOFind X8 无影抓拍 超轻薄直屏 AI智能拍照一键问屏手机 星野黑 12GB+256GB 原机+3C配件,2489.00,400+,亿万手机数码经营部,10165177024268,"['超高速无影抓拍', 'AI千里长焦', '天玑9400芯', 'FHD+显示', 'AI智能拍照', '红外遥控', '超轻薄直屏', '无影抓拍', '天玑9400']",星野黑,200+
华为（HUAWEI）手机华为Pura80pro 24期免息可选 2025新机Power 8000mAh电池 自研C1+通讯芯片 十面抗摔 幻夜黑 8GB+256GB【荣耀power】 官方标配【180,2469.00,500+,星际浩云手机专营店,10198363070775,"['青海湖电池', '自研通讯芯', '高频PWM', '大电池续航']",幻夜黑 8GB+256GB【荣耀power】,200+
华为畅享 80 8+256 曜金黑,1149.00,8万+,京东手机自营旗舰店,100167328313,"['5000万像素', '高清拍摄', '玄甲架构', '双五星超耐摔']",曜金黑,2万+
华为Mate60 手机 mate60pro国行手机旗舰鸿蒙智能AI手机麒麟芯片正品国行pro补贴智能 mate60Pro【雅丹黑】 12G+256G 支持7天试用赠送适配充电器,3489.00,8000+,潮机社手机优选拼购店,10190139635870,"['OLED直屏', '鸿蒙系统', '低价特卖', '现货速发']",mate60Pro【雅丹黑】,2000+
华为nova 15 新品手机 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 华为nova15手机 官方正品 幻夜黑 12GB+256GB全网通 官方标配,2549.00,500+,炜东电商旗舰店,10204834650518,"['鸿蒙AI', '北斗卫星消息', '官方正品', '高频PWM']",幻夜黑,200+
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 燃橙色【12GB+256GB】荣耀x60pro 蓝牙套,2262.00,300+,理妙实手机专营店,10206834951417,"['AI影像5G手机', '大电池一亿像素', '十面抗摔防水', 'AI影像', '十面抗摔', 'OLED曲面', '6600mAh', '防水设计', '一亿像素']",燃橙色【12GB+256GB】荣耀x60pro,200+
华为nova 15 新品手机 麒麟8020芯片 多焦段红枫影像 鸿蒙AI 臻彩OLED直屏鸿蒙智能手机 幻夜黑 12GB+256GB全网通,2699.00,500+,华为京臻选专卖店,10205532557712,"['红枫影像', '100W超级快充', '北斗卫星图片消息', '大气外观']",幻夜黑,200+
vivo Y300t 超长续航,1299.00,9万+,vivo京东自营旗舰店,100195576176,"['全功能NFC', 'AI智能', 'FHD+屏幕', '天玑7300']",海蓝,5万+
华为（HUAWEI）手机华为Mate70Pro 新机2026上市 24期免息可选 X60 Pro十面抗摔防水 6600mAh 青海湖大电池护眼屏 燃橙色 12GB+256GB 官方标配【180天只换不,2722.00,200+,麒源手机专营店,10210837435535,"['十面抗摔', '护眼屏', '防水耐磨', '曲面护眼屏', '大电池续航', '高频调光', '轻薄三防', '燃橙色彩']",燃橙色 12GB+256GB,200+
vivo X300 16GB+512GB 纯粹黑【通讯】 蔡司2亿超级主摄 蔡司APO超级长焦 拍照 AI手机,5299.00,1000+,vivo通讯京东自营专区,100292349442,"['NFC功能', 'OLED直屏', '持久流畅', '蔡司长焦']",纯粹黑,1000+
华为（HUAWEI）Mate80pro版本选购24期【免息】70X 分期免息 长续航 双曲屏五星抗摔鸿蒙预警北斗通信5G手机 补贴 【曜金黑 512GB】 12期免息丨送三年保修+180天只换不修+碎,3549.00,200+,美域手机专营店,10210913752227,,【曜金黑 512GB】,200+
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 天海清【8GB+256GB】[荣耀x60pro] 蓝牙,1959.00,300+,理妙实手机专营店,10206834951384,"['AI影像5G手机', '大电池一亿像素', '十面抗摔防水', 'FHD+屏幕', '十面抗摔', 'AI影像', '防水设计', '6600mAh', '8GB内存', '一亿像素']",天海清【8GB+256GB】[荣耀x60pro],200+
华为（HUAWEI）华为手机Mate70pro 24期免息可选 2025新机X60 pro十面抗摔防水 6600mAh 大电池一亿像素 AI影像 典雅黑【12GB+256GB】[荣耀x60pro] 蓝,2262.00,300+,理妙实手机专营店,10206834951399,"['AI影像5G手机', '大电池一亿像素', '十面抗摔防水', '十面抗摔', 'AI影像', '防水设计', '6600mAh', '一亿像素', 'OLED曲面']",典雅黑【12GB+256GB】[荣耀x60pro],200+
华为（HUAWEI）手机华为Mate70Pro 新机2026上市 24期免息可选 X70i 一亿像素 AI拍照键 大屏AI 高亮OLED护眼屏幕 绒黑色 12GB+512GB 24期免息【180天只换,3199.00,200+,麒源手机专营店,10210901254264,"['大屏AI', '超轻薄长续航', '一亿像素拍照']",绒黑色 12GB+512GB,200+
HUMEAI手机1TB超大内存9800mAh快充长续航骁龙888学生电竞老人AI智能拍照  全新 黑色 16GB运行+1TB (1024GB)内存 官方标配,1998.00,1000+,HUMEAI旗舰店,10162377762460,"['6400W拍照', '热销榜第1名', '1TB大内存', '6400万像']",黑色,1000+
荣耀X70 12+512 朱砂红 金标十面抗摔 80W无线超级快充 IP69防水 荣耀绿洲护眼屏 AI手机【京东快递】,1899.00,1万+,京东手机直营旗舰店,100257938642,"['十面抗摔', '512GB大存', '高频PWM', 'OLED直屏']",朱砂红,1万+
