评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,一加ACE6T配置高，性能好，8300毫安电池续航强劲，coloros系统丝滑流畅，玩游戏画质流畅，新机还能享国补优惠，在这个价位段强烈建议大家购买！！！,2025年12月13日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加配置高性能好毫安电池续航强劲系统丝滑流畅玩游戏画质流畅新机还能享国补优惠在这个价位段强烈建议大家购买,一加 配置 高性能 毫安 电池 续航 强劲 系统 丝滑 流畅 玩游戏 画质 流畅 新机 享国 优惠 这个 价位 强烈建议 大家 购买,商品9.csv,1.0,正向
1,一直都是一加粉丝，电光紫很好看，速度超快，续航久，太棒了，满意！,2026年1月4日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一直都是一加粉丝电光紫很好看速度超快续航久太棒了满意,一直 一加 粉丝 电光 好看 速度 超快 续航 太棒了 满意,商品9.csv,0.9978,正向
1,✨黑色机身质感超棒，拿在手里很有分量🌟性能完全够用，日常使用流畅不卡顿⚡补贴后价格很划算，性价比拉满💰选择它，就像选对了生活里的可靠伙伴，实用主义者的理性之选。,2026年2月7日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",黑色机身质感超棒拿在手里很有分量性能完全够用日常使用流畅不卡顿补贴后价格很划算性价比拉满选择它就像选对了生活里的可靠伙伴实用主义者的理性之选,黑色 机身 质感 超棒 手里 分量 性能 完全 够用 日常 使用 流畅 不卡顿 补贴 价格 划算 性价比 拉满 选择 生活 可靠 伙伴 实用主义 理性 之选,商品9.csv,1.0,正向
1,我这几天着急出国叫客服帮我三天寄到位，结果他们真的两天就帮我寄到了，顶级服务 手机没有网上说的那么重，手感还是挺不错的，别的东西还在测试，目前看起来很棒,2026年2月7日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",我这几天着急出国叫客服帮我三天寄到位结果他们真的两天就帮我寄到了顶级服务 手机没有网上说的那么重手感还是挺不错的别的东西还在测试目前看起来很棒,几天 着急 出国 客服 三天 到位 结果 他们 真的 两天 顶级 服务 手机 没有 网上 那么 手感 还是 挺不错 别的 东西 测试 目前 看起来 很棒,商品9.csv,0.9111,正向
1,新手机都是不错的。旧手机电池实在不能在混了干脆换了。冲着这电池容量买了，不玩游戏价格合适就买了希望能持久保真。可惜16g512没货只有1T，那个没必要。只能选12了。,2025年12月28日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",新手机都是不错的旧手机电池实在不能在混了干脆换了冲着这电池容量买了不玩游戏价格合适就买了希望能持久保真可惜没货只有那个没必要只能选了,新手机 不错 手机电池 实在 不能 干脆 冲着 电池容量 玩游戏 价格 合适 希望 持久 保真 可惜 没货 只有 那个 必要 只能,商品9.csv,0.1074,负向
1,屏幕清晰，续航给力，磨砂手感好，信号一流，系统流畅，游戏丝滑，买就对了。,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",屏幕清晰续航给力磨砂手感好信号一流系统流畅游戏丝滑买就对了,屏幕 清晰 续航 给力 磨砂 手感 信号 一流 系统 流畅 游戏 丝滑,商品9.csv,1.0,正向
1,很好，非常的好用，和平精英可以开165帧。大屏幕玩起来很好用。,2025年12月28日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",很好非常的好用和平精英可以开帧大屏幕玩起来很好用,非常 和平 精英 可以 开帧 大屏幕 玩起来,商品9.csv,0.9971,正向
1,今天上午才收到的机子，打了一把，你就不见没有出现任何卡顿。总体游戏体验还是比较好的，可能是因为刚过来的原因出现了虚电的情况，刚开机的时候是98，重启之后就变成50格了,2025年12月5日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",今天上午才收到的机子打了一把你就不见没有出现任何卡顿总体游戏体验还是比较好的可能是因为刚过来的原因出现了虚电的情况刚开机的时候是重启之后就变成格了,今天上午 收到 机子 一把 不见 没有 出现 任何 卡顿 总体 游戏 体验 还是 比较 可能 是因为 刚过来 原因 出现 虚电 情况 开机 时候 重启 之后 变成,商品9.csv,0.0066,负向
1,紫色超级好看，这质感真的很不错，十分推荐，屏幕很清晰，十分规矩,2025年12月17日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",紫色超级好看这质感真的很不错十分推荐屏幕很清晰十分规矩,紫色 超级 好看 质感 真的 不错 十分 推荐 屏幕 清晰 十分 规矩,商品9.csv,0.9996,正向
1,用起来超级丝滑，屏幕比我之前用的大！而且色彩更艳丽！以前也是用的16-512感觉这个更顺畅，更快感觉！！应该是灵敏度更高了,2025年12月17日,"{'机身颜色': '掠影绿', '存储容量': '16GB+1TB'}",用起来超级丝滑屏幕比我之前用的大而且色彩更艳丽以前也是用的感觉这个更顺畅更快感觉应该是灵敏度更高了,起来 超级 丝滑 屏幕 之前 而且 色彩 艳丽 以前 感觉 这个 顺畅 感觉 应该 灵敏度,商品9.csv,0.96,正向
1,手机续航跑外卖很合适。基本上一天一充。只要你不是持续的，基本上够用。爽死啊。妈妈再也不担心我手机没电了,2025年12月17日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机续航跑外卖很合适基本上一天一充只要你不是持续的基本上够用爽死啊妈妈再也不担心我手机没电了,手机 续航 外卖 合适 基本上 一天 一充 只要 不是 持续 基本上 够用 爽死 妈妈 再也 担心 手机 没电,商品9.csv,0.9781,正向
1,喜欢这个颜色，漂漂的！！手感不错，系统流畅！8000的电池，再也不怕一天两充了！！,2025年12月17日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",喜欢这个颜色漂漂的手感不错系统流畅的电池再也不怕一天两充了,喜欢 这个 颜色 漂漂 手感 不错 系统 流畅 电池 再也 不怕 一天 两充,商品9.csv,0.9768,正向
1,一加Ace 6T太惊艳！骁龙8 Gen5加持，165Hz高刷屏玩游戏丝滑满帧，8300mAh大电池告别续航焦虑，100W闪充回血超快。质感机身+超声波解锁，性能、续航、体验全在线，同档闭眼冲！,2025年12月22日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",一加 太惊艳骁龙 加持高刷屏玩游戏丝滑满帧大电池告别续航焦虑闪充回血超快质感机身超声波解锁性能续航体验全在线同档闭眼冲,一加 惊艳 骁龙 加持 刷屏 玩游戏 丝滑满 电池 告别 续航 焦虑 闪充 回血 超快 质感 机身 超声波 解锁 性能 续航 体验 在线 同档 闭眼,商品9.csv,1.0,正向
1,宝贝颜值很高，紫色超级漂亮，手机也很流畅，有需要的可以下手啦～,2025年12月22日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",宝贝颜值很高紫色超级漂亮手机也很流畅有需要的可以下手啦,宝贝 颜值 紫色 超级 漂亮 手机 流畅 需要 可以 下手,商品9.csv,0.9995,正向
1,刚订单五六小时时间左右开始受理发，快递快捷方便，包装完好，配件齐全，有充电速度加保护膜。,2025年12月22日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",刚订单五六小时时间左右开始受理发快递快捷方便包装完好配件齐全有充电速度加保护膜,订单 五六 小时 时间 左右 开始 受理 快递 快捷 方便 包装 完好 配件 齐全 充电 速度 保护膜,商品9.csv,0.0792,负向
1,收到手机了，用起来特别丝滑，外观特别精美，游戏完美运行，值得入手的机子。,2025年12月22日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",收到手机了用起来特别丝滑外观特别精美游戏完美运行值得入手的机子,收到 手机 起来 特别 丝滑 外观 特别 精美 游戏 完美 运行 值得 入手 机子,商品9.csv,1.0,正向
1,用起来非常流畅，非常喜欢😻,2026年1月3日,"{'机身颜色': '掠影绿', '存储容量': '16GB+512GB'}",用起来非常流畅非常喜欢,起来 非常 流畅 非常 喜欢,商品9.csv,0.9697,正向
1,续航牛*，不卡不顿，颜值很高,2026年1月3日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",续航牛不卡不顿颜值很高,续航 牛不卡 不顿 颜值,商品9.csv,0.8461,正向
1,商品质量与外观： 1. 宝贝收到，👌包装严实精美。物品做工精细，材质优良，外观设计时尚大方，每一处细节都彰显品质，完全超出预期，太喜欢了！🌸 2. 这产品质量超棒！👍🏻表面光滑无瑕疵，结构稳固不摇晃。色彩搭配协调，摆在那就是一道亮丽风景，实用性与美观性兼具。🍀  使用体验与效果： 3. 用了几天，体验感绝佳。🤝操作简单便捷，功能十分强大，效果显著，大大提高了我的欢喜值，物有所值！ 4. 东西上手后，发现真的很好用。使用效果让我非常惊喜，使用过程舒适流畅，没有任何不适感，强烈推荐！🤩,2025年12月12日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",商品质量与外观  宝贝收到包装严实精美物品做工精细材质优良外观设计时尚大方每一处细节都彰显品质完全超出预期太喜欢了  这产品质量超棒表面光滑无瑕疵结构稳固不摇晃色彩搭配协调摆在那就是一道亮丽风景实用性与美观性兼具  使用体验与效果  用了几天体验感绝佳操作简单便捷功能十分强大效果显著大大提高了我的欢喜值物有所值  东西上手后发现真的很好用使用效果让我非常惊喜使用过程舒适流畅没有任何不适感强烈推荐,商品质量 外观 宝贝 收到 包装 严实 精美 物品 做工 精细 材质 优良 外观设计 时尚 大方 每一处 细节 彰显 品质 完全 超出 预期 喜欢 产品质量 超棒 表面 光滑 瑕疵 结构 稳固 摇晃 色彩 搭配 协调 摆在 就是 一道 亮丽 风景 实用性 美观 兼具 使用 体验 效果 几天 体验 绝佳 操作 简单 便捷 功能 十分 强大 效果显著 大大提高 欢喜 物有所值 东西 上手 发现 真的 使用 效果 非常 惊喜 使用 过程 舒适 流畅 没有 任何 不适感 强烈推荐,商品9.csv,1.0,正向
1,这款手机的性能真是令人印象深刻。它的处理器速度超快，运行大型应用和游戏时毫无压力。屏幕显示效果非常清晰，色彩鲜艳，无论是看视频还是玩游戏都是一场视觉盛宴。电池续航能力也很强，即使是重度使用也能轻松撑过一整天。而且，它的摄像头拍照效果十分出色，无论是日间还是夜间，都能捕捉到清晰细腻的照片。再加上它的设计轻薄时尚，手感极佳，完全符合我对现代智能手机的所有期待。这款手机无疑是我用过的最好设备之一。,2025年12月12日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",这款手机的性能真是令人印象深刻它的处理器速度超快运行大型应用和游戏时毫无压力屏幕显示效果非常清晰色彩鲜艳无论是看视频还是玩游戏都是一场视觉盛宴电池续航能力也很强即使是重度使用也能轻松撑过一整天而且它的摄像头拍照效果十分出色无论是日间还是夜间都能捕捉到清晰细腻的照片再加上它的设计轻薄时尚手感极佳完全符合我对现代智能手机的所有期待这款手机无疑是我用过的最好设备之一,手机 性能 真是 令人 印象 深刻 处理器 速度 超快 运行 大型 应用 游戏 毫无 压力 屏幕显示 效果 非常 清晰 色彩鲜艳 无论是 视频 还是 玩游戏 一场 视觉 盛宴 电池 续航 能力 即使 重度 使用 轻松 撑过 一整天 而且 摄像头 拍照 效果 十分 出色 无论是 日间 还是 夜间 捕捉到 清晰 细腻 照片 加上 设计 轻薄 时尚 手感 极佳 完全符合 现代 智能手机 所有 期待 手机 无疑 最好 设备 之一,商品9.csv,1.0,正向
1,通信音质：通话特别清晰，刚上市就有优惠特别划算，叠加国补2100多到手，给力！8300毫安大电池再也不用担心续航了 ,2025年12月12日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",通信音质通话特别清晰刚上市就有优惠特别划算叠加国补多到手给力毫安大电池再也不用担心续航了,通信 音质 通话 特别 清晰 上市 优惠 特别 划算 叠加 国补 到手 给力 毫安 电池 再也 不用 担心 续航,商品9.csv,0.9998,正向
1,老爸原来的手机不存电了，正好新出了个大电量的手机买来试试，总的反馈是很不错的，也确实很存电，希望能够多用几年，满意！ 显示效果：好,2025年12月12日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",老爸原来的手机不存电了正好新出了个大电量的手机买来试试总的反馈是很不错的也确实很存电希望能够多用几年满意 显示效果好,老爸 原来 手机 不存 正好 新出 电量 手机 买来 试试 反馈 不错 确实 存电 希望 能够 多用 几年 满意 显示 效果,商品9.csv,0.9943,正向
1,一加ace6t电池8300耐用，处理器很厉害！！政府补贴价格跟合适！1元权益包不知道发不发水杯,2025年12月12日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",一加电池耐用处理器很厉害政府补贴价格跟合适元权益包不知道发不发水杯,一加 电池 耐用 处理器 厉害 政府 补贴 价格 合适 权益 包不 知道 发不发 水杯,商品9.csv,0.0184,负向
1,东西不错，用着还挺好。拿在手上手感也不错。打开之后流畅度也可以。不卡顿。,2025年12月27日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",东西不错用着还挺好拿在手上手感也不错打开之后流畅度也可以不卡顿,东西 不错 拿在手上 手感 不错 打开 之后 流畅 可以 不卡顿,商品9.csv,0.9999,正向
1,感觉挺好用的，质感不错，颜色挺清爽，打游戏ok的,2025年12月27日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",感觉挺好用的质感不错颜色挺清爽打游戏的,感觉 挺好用 质感 不错 颜色 清爽 打游戏,商品9.csv,0.9978,正向
1,买给妈**礼物，妈妈很喜欢，目前也是很顺滑，刷视频目前两天没充电都还好，电池耐用👍,2025年12月27日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",买给妈礼物妈妈很喜欢目前也是很顺滑刷视频目前两天没充电都还好电池耐用,礼物 妈妈 喜欢 目前 顺滑 视频 目前 两天 充电 还好 电池 耐用,商品9.csv,0.9824,正向
1,收到新手机了，续航能力是挺不错的，电掉的比较慢。目前使用感都挺好的,2025年12月27日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",收到新手机了续航能力是挺不错的电掉的比较慢目前使用感都挺好的,收到 新手机 续航 能力 挺不错 电掉 比较慢 目前 使用 感都,商品9.csv,0.996,正向
1,该用户觉得商品还不错,2025年12月27日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",该用户觉得商品还不错,用户 觉得 商品 不错,商品9.csv,0.6592,中性
1,使用几天，感觉非常好。系统流畅，颜值超高，电池太持久了，基本可以一天一充。,2025年12月27日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",使用几天感觉非常好系统流畅颜值超高电池太持久了基本可以一天一充,使用 几天 感觉 非常 系统 流畅 颜值 超高 电池 持久 基本 可以 一天 一充,商品9.csv,0.9877,正向
1,这体验太爽了，高刷屏打游戏都不带卡的大容量电池耐用，玩永劫无间这种大型游戏都超流畅，像素也很好，拍照很清楚,2026年2月4日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",这体验太爽了高刷屏打游戏都不带卡的大容量电池耐用玩永劫无间这种大型游戏都超流畅像素也很好拍照很清楚,体验 太爽了 刷屏 打游戏 大容量 电池 耐用 玩永劫 无间 这种 大型 游戏 流畅 像素 拍照 清楚,商品9.csv,0.9998,正向
1,✨手机收到啦，闪速黑颜值好高！🌟拿到手质感很棒，和商家描述的一模一样～💯系统流畅不卡顿，用起来特别顺手，补贴后价格也很划算，满意！😊,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",手机收到啦闪速黑颜值好高拿到手质感很棒和商家描述的一模一样系统流畅不卡顿用起来特别顺手补贴后价格也很划算满意,手机 收到 闪速 黑颜值 拿到 质感 很棒 商家 描述 一模一样 系统 流畅 不卡顿 起来 特别 顺手 补贴 价格 划算 满意,商品9.csv,0.9947,正向
1,买之前还挺犹豫的，到手发现这款一加Ace 6T黑色款太香了！物流快包装好，后盖手感顺滑不沾指纹，日常刷视频、切应用系统超流畅，大电池续航顶，快充也给力，真心喜欢！,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",买之前还挺犹豫的到手发现这款一加 黑色款太香了物流快包装好后盖手感顺滑不沾指纹日常刷视频切应用系统超流畅大电池续航顶快充也给力真心喜欢,之前 犹豫 到手 发现 这款 一加 黑色 款太香 物流 包装 好后 手感 顺滑 指纹 日常 视频 应用 系统 流畅 电池 续航 顶快 真心 喜欢,商品9.csv,0.9927,正向
1,服务好，物流快，手机12+512够用，CPU反应灵敏，下载速度快，比较满意,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",服务好物流快手机够用反应灵敏下载速度快比较满意,服务 物流 手机 够用 反应 灵敏 下载速度 比较满意,商品9.csv,0.9437,正向
1,这款手机整体表现出色，运行流畅，系统响应迅速都让操作方便又高效。外观时尚轻薄，拍照成像清晰，续航能力也不错，性价比相当高，强烈推荐。,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",这款手机整体表现出色运行流畅系统响应迅速都让操作方便又高效外观时尚轻薄拍照成像清晰续航能力也不错性价比相当高强烈推荐,手机 整体 表现出色 运行 流畅 系统 响应 迅速 操作 方便 高效 外观 时尚 轻薄 拍照 成像 清晰 续航 能力 不错 性价比 相当 强烈推荐,商品9.csv,1.0,正向
1,外观好看，大气，上手质感好，画面清晰，性价比超高🌹🌹,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",外观好看大气上手质感好画面清晰性价比超高,外观 好看 大气 质感 画面 清晰 性价比 超高,商品9.csv,1.0,正向
1,发货速度超级快，顺丰很好。手机好看，手感好，手机搬家也很快。电池容量大，使用再看看。,2025年12月21日,"{'机身颜色': '电光紫', '存储容量': '12GB+256GB'}",发货速度超级快顺丰很好手机好看手感好手机搬家也很快电池容量大使用再看看,发货 速度 超级 快顺丰 手机 好看 手感 手机 搬家 很快 电池容量 使用 看看,商品9.csv,0.9857,正向
1,此产品快递速度非常快，产品包装无破损，质量还不错，尤其卖家服务态度很好 ，基于这些已经迫不及待的分享身边的朋友啦，让大家都有可能继续购买啊！,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",此产品快递速度非常快产品包装无破损质量还不错尤其卖家服务态度很好 基于这些已经迫不及待的分享身边的朋友啦让大家都有可能继续购买啊,产品 快递 速度 非常 产品包装 破损 质量 不错 尤其 卖家 服务态度 基于 这些 已经 迫不及待 分享 身边 朋友 大家 可能 继续 购买,商品9.csv,0.9999,正向
1,手机很好，原装正品，性价比很高，顺丰快递很快。,2025年12月21日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",手机很好原装正品性价比很高顺丰快递很快,手机 原装 正品 性价比 高顺丰 快递 很快,商品9.csv,0.9265,正向
1,一加Ace 6T真的是同价位闭眼冲的神机！骁龙8 Gen5性能拉满，8300mAh电池两天一充，165Hz高刷屏丝滑护眼，IP69K防水+ColorOS16系统，游戏办公都够用，性价比直接封神！ ,2025年12月21日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",一加 真的是同价位闭眼冲的神机骁龙 性能拉满电池两天一充高刷屏丝滑护眼防水系统游戏办公都够用性价比直接封神,一加 真的 同价位 闭眼 神机 骁龙 性能 拉满 电池 两天 一充 刷屏 丝滑 护眼 防水 系统 游戏 办公 够用 性价比 直接 封神,商品9.csv,0.9999,正向
1,用着还不错，内存大性价比高,2026年1月10日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",用着还不错内存大性价比高,不错 内存 性价比,商品9.csv,0.9466,正向
1,挑了好久以后下手的，这个绿色的很漂亮，充电很快。,2026年1月2日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",挑了好久以后下手的这个绿色的很漂亮充电很快,好久 以后 下手 这个 绿色 很漂亮 充电 很快,商品9.csv,0.9976,正向
1,手机收到了特别好用，运行速度特别快。点个赞。特别👍👍👍👍👍👍👍👍👍👍下次还选择这家。,2026年1月2日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",手机收到了特别好用运行速度特别快点个赞特别下次还选择这家,手机 收到 特别 好用 运行 速度 特别 快点 个赞 特别 下次 选择 这家,商品9.csv,0.9876,正向
1,一加手机用了很多年了，这次又换新的一加手机了，电池续航能力太强了，操作也流畅，真心喜欢,2025年12月26日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",一加手机用了很多年了这次又换新的一加手机了电池续航能力太强了操作也流畅真心喜欢,一加 手机 很多年 这次 一加 手机 电池 续航 能力 太强 操作 流畅 真心 喜欢,商品9.csv,0.9726,正向
1,售前客服很好，回答问题及时，发货也快，是国补订单，送货小哥给验的机器，整体使用感受挺好,2025年12月26日,"{'机身颜色': '闪速黑', '存储容量': '12GB+512GB'}",售前客服很好回答问题及时发货也快是国补订单送货小哥给验的机器整体使用感受挺好,售前 客服 回答 问题 及时 发货 国补 订单 送货 小哥 给验 机器 整体 使用 感受,商品9.csv,0.5531,中性
1,这次购物体验超棒！商品质量好，包装用心，物流速度也快，完全超出了我的预期，必须给好评😃,2025年12月26日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",这次购物体验超棒商品质量好包装用心物流速度也快完全超出了我的预期必须给好评,这次 购物 体验 超棒 商品质量 包装 用心 物流 速度 完全 超出 预期 必须 好评,商品9.csv,0.9973,正向
1,非常满意，拿到手就体验了下王者，还是很酷的，自带的手机壳也非常满意，数据线正红色 和圣诞很搭哦,2025年12月26日,"{'机身颜色': '闪速黑', '存储容量': '16GB+1TB'}",非常满意拿到手就体验了下王者还是很酷的自带的手机壳也非常满意数据线正红色 和圣诞很搭哦,非常 满意 拿到 体验 王者 还是 很酷 自带 手机 非常 满意 数据线 红色 圣诞,商品9.csv,0.9982,正向
1,该用户觉得商品非常好，给出5星好评,2026年3月7日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",该用户觉得商品非常好给出星好评,用户 觉得 商品 非常 给出 好评,商品9.csv,0.2415,负向
1,通信音质：不得不说，现在的时代确实是最好的时代，花个2000多块钱能用上以前旗舰性能的机器。而且我发现这个手机好像我以前用的iPhone啊哈哈哈 不吹不黑，这质感真挺好 显示效果：OPPO系的手机亮度确实高，但是就是这个自动亮度有点太亮了 其他特色：电池是真抗造，刷一天视频还有30多的电,2025年12月20日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",通信音质不得不说现在的时代确实是最好的时代花个多块钱能用上以前旗舰性能的机器而且我发现这个手机好像我以前用的啊哈哈哈 不吹不黑这质感真挺好 显示效果系的手机亮度确实高但是就是这个自动亮度有点太亮了 其他特色电池是真抗造刷一天视频还有多的电,通信 音质 不得不 现在 时代 确实 最好 时代 花个 块钱 能用 以前 旗舰 性能 机器 而且 发现 这个 手机 好像 以前 哈哈哈 质感 真挺 显示 效果 手机 亮度 确实 但是 就是 这个 自动 亮度 有点 太亮 其他 特色 电池 抗造 一天 视频 还有,商品9.csv,0.9948,正向
1,发货超级快，第二天早上就到了，机子也便宜，用起来蛮流畅的，挺好的,2026年3月5日,"{'机身颜色': '闪速黑', '存储容量': '12GB+256GB'}",发货超级快第二天早上就到了机子也便宜用起来蛮流畅的挺好的,发货 超级 第二天 早上 机子 便宜 起来 流畅,商品9.csv,0.9973,正向
1,性能很流畅，打游戏用的，吃鸡很丝滑，打王者也不掉帧,2026年3月5日,"{'机身颜色': '掠影绿', '存储容量': '12GB+256GB'}",性能很流畅打游戏用的吃鸡很丝滑打王者也不掉帧,性能 流畅 打游戏 王者,商品9.csv,0.9998,正向
1,给弟弟买的手机，薄荷绿颜色很好看，裸机手感很不错，流畅度也好。 ,2026年1月1日,"{'机身颜色': '掠影绿', '存储容量': '12GB+512GB'}",给弟弟买的手机薄荷绿颜色很好看裸机手感很不错流畅度也好,弟弟 手机 薄荷 颜色 好看 裸机 手感 不错 流畅 也好,商品9.csv,0.9978,正向
